Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
22,1712406971011,06/04/2024 12:36:11,1712410571011,1,06/04/2024 14:36:11,139619,19,task-qaml,,36793766,BLIND,10848838,,complete,,66113f8fefa1976a541b0440,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1271,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,16,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_DAIN.png,5550.699999999997,5545.199999999997,5550.699999999997,5550.699999999997,5545.199999999997,5550.699999999997,1,5550.699999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,DAIN,13_GRYFFINDOR_DAIN.png,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,13_GRYFFINDOR_HOAT.png,,12,16
23,1712406974766,06/04/2024 12:36:14,1712410574766,1,06/04/2024 14:36:14,139619,19,task-qaml,,36793766,BLIND,10848838,,complete,,66113f8fefa1976a541b0440,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1271,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,17,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_MELK.png,3759.7999999523163,3757.699999999997,3759.7999999523163,3759.7999999523163,3757.699999999997,3759.7999999523163,0,3759.7999999523163,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_HOAT.png,HOAT,,,,,,HOAT,06_OPENSECRET_HOAT.png,MELK,06_OPENSECRET_MELK.png,MELK,06_OPENSECRET_MELK.png,,12,17
24,1712406980562,06/04/2024 12:36:20,1712410580562,1,06/04/2024 14:36:20,139619,19,task-qaml,,36793766,BLIND,10848838,,complete,,66113f8fefa1976a541b0440,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1271,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,5798.500000047687,5793.800000000003,5798.500000047687,5798.500000047687,5793.800000000003,5798.500000047687,1,5798.500000047687,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_HOAT.png,HOAT,,,,,,DAIN,03_NAGINI_DAIN.png,HOAT,03_NAGINI_HOAT.png,DAIN,03_NAGINI_DAIN.png,,13,18
25,1712406989103,06/04/2024 12:36:29,1712410589103,1,06/04/2024 14:36:29,139619,19,task-qaml,,36793766,BLIND,10848838,,complete,,66113f8fefa1976a541b0440,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1271,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,8546.399999976158,8544.799999999988,8546.399999976158,8546.399999976158,8544.799999999988,8546.399999976158,1,8546.399999976158,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,13,18
26,1712406989106,06/04/2024 12:36:29,1712410589106,1,06/04/2024 14:36:29,139619,19,task-qaml,,36793766,BLIND,10848838,,complete,,66113f8fefa1976a541b0440,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,2560x1440,2560x1271,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712418496536,06/04/2024 15:48:16,1712422096536,1,06/04/2024 17:48:16,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712418502316,06/04/2024 15:48:22,1712422102316,1,06/04/2024 17:48:22,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,5793.299999999255,5783.1,5793.299999999255,5793.299999999255,5783.1,5793.299999999255,0,5793.299999999255,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712418502317,06/04/2024 15:48:22,1712422102317,1,06/04/2024 17:48:22,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,4916.6,5783.1,5794.299999999255,4916.6,5783.1,5794.299999999255,1,4916.6,877.6999999992549,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712418508672,06/04/2024 15:48:28,1712422108672,1,06/04/2024 17:48:28,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,6366.499999999998,6349.799999999999,6366.499999999998,6366.499999999998,6349.799999999999,6366.499999999998,0,6366.499999999998,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712418508675,06/04/2024 15:48:28,1712422108675,1,06/04/2024 17:48:28,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,5599.799999999999,6349.799999999999,6366.499999999998,5599.799999999999,6349.799999999999,6366.499999999998,1,5599.799999999999,766.6999999999989,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712418519028,06/04/2024 15:48:39,1712422119028,1,06/04/2024 17:48:39,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,10372.299999997766,10366.2,10372.299999997766,10372.299999997766,10366.2,10372.299999997766,1,10372.299999997766,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712418526753,06/04/2024 15:48:46,1712422126753,1,06/04/2024 17:48:46,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,Testing01,Testing,hvzr65,1,response,12_TOAD_HOAT.png,7726.300000000745,7716.5,7726.300000000745,7726.300000000745,7716.5,7726.300000000745,1,7726.300000000745,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_HOAT.png,HOAT,,,,,,DAIN,12_TOAD_DAIN.png,HOAT,12_TOAD_HOAT.png,DAIN,12_TOAD_DAIN.png,,1,1
8,1712418537645,06/04/2024 15:48:57,1712422137645,1,06/04/2024 17:48:57,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,2,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_HOAT.png,10901.800000000745,10899.5,10901.800000000745,10901.800000000745,10899.5,10901.800000000745,0,10901.800000000745,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,DAIN,04_HUFFLEPUFF_DAIN.png,HOAT,04_HUFFLEPUFF_HOAT.png,HOAT,04_HUFFLEPUFF_HOAT.png,,1,2
9,1712418543249,06/04/2024 15:49:03,1712422143249,1,06/04/2024 17:49:03,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,3,Testing01,Testing,hvzr65,1,response,18_CEILING_MELK.png,5610.300000000745,5599.800000000003,5610.300000000745,5610.300000000745,5599.800000000003,5610.300000000745,0,5610.300000000745,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_HOAT.png,HOAT,,,,,,HOAT,18_CEILING_HOAT.png,MELK,18_CEILING_MELK.png,MELK,18_CEILING_MELK.png,,1,3
10,1712418546810,06/04/2024 15:49:06,1712422146810,1,06/04/2024 17:49:06,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,4,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_MELK.png,3570.699999999997,3566.399999999994,3570.699999999997,3570.699999999997,3566.399999999994,3570.699999999997,1,3570.699999999997,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_MELK.png,MELK,,,,,,HOAT,08_SLUGHORN_HOAT.png,MELK,08_SLUGHORN_MELK.png,HOAT,08_SLUGHORN_HOAT.png,,2,4
11,1712418552842,06/04/2024 15:49:12,1712422152842,1,06/04/2024 17:49:12,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,5,Testing01,Testing,hvzr65,1,response,14_TOPMARK_MELK.png,6033.199999999997,6016.5,6033.199999999997,6033.199999999997,6016.5,6033.199999999997,1,6033.199999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_MELK.png,MELK,,,,,,MELK,14_TOPMARK_MELK.png,DAIN,14_TOPMARK_DAIN.png,DAIN,14_TOPMARK_DAIN.png,,3,5
12,1712418557938,06/04/2024 15:49:17,1712422157938,1,06/04/2024 17:49:17,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,6,Testing01,Testing,hvzr65,1,response,01_LOCKET_MELK.png,5116.499999999258,5099.800000000003,5116.499999999258,5116.499999999258,5099.800000000003,5116.499999999258,0,5116.499999999258,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_DAIN.png,DAIN,,,,,,MELK,01_LOCKET_MELK.png,DAIN,01_LOCKET_DAIN.png,MELK,01_LOCKET_MELK.png,,3,6
13,1712418571648,06/04/2024 15:49:31,1712422171648,1,06/04/2024 17:49:31,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,7,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_DAIN.png,13725.800000000745,13716.100000000006,13725.800000000745,13725.800000000745,13716.100000000006,13725.800000000745,0,13725.800000000745,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_MELK.png,MELK,,,,,,MELK,05_QUIRRELL_MELK.png,DAIN,05_QUIRRELL_DAIN.png,DAIN,05_QUIRRELL_DAIN.png,,3,7
14,1712418575686,06/04/2024 15:49:35,1712422175686,1,06/04/2024 17:49:35,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,8,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_HOAT.png,4047.7000000007392,4033.199999999997,4047.7000000007392,4047.7000000007392,4033.199999999997,4047.7000000007392,1,4047.7000000007392,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,HOAT,15_BATBOGEYHEX_HOAT.png,MELK,15_BATBOGEYHEX_MELK.png,MELK,15_BATBOGEYHEX_MELK.png,,4,8
15,1712418577971,06/04/2024 15:49:37,1712422177971,1,06/04/2024 17:49:37,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,9,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_DAIN.png,2299.299999997762,2283.199999999997,2299.299999997762,2299.299999997762,2283.199999999997,2299.299999997762,1,2299.299999997762,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,DAIN,16_PARSELTONGUE_DAIN.png,HOAT,16_PARSELTONGUE_HOAT.png,HOAT,16_PARSELTONGUE_HOAT.png,,5,9
16,1712418584275,06/04/2024 15:49:44,1712422184275,1,06/04/2024 17:49:44,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,10,Testing01,Testing,hvzr65,1,response,10_TROLL_DAIN.png,6320,6316.399999999994,6320,6320,6316.399999999994,6320,1,6320,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_DAIN.png,DAIN,,,,,,MELK,10_TROLL_MELK.png,DAIN,10_TROLL_DAIN.png,MELK,10_TROLL_MELK.png,,6,10
17,1712418589775,06/04/2024 15:49:49,1712422189775,1,06/04/2024 17:49:49,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,11,Testing01,Testing,hvzr65,1,response,02_SNITCH_HOAT.png,5499.700000000012,5483.100000000006,5499.700000000012,5499.700000000012,5483.100000000006,5499.700000000012,0,5499.700000000012,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_MELK.png,MELK,,,,,,HOAT,02_SNITCH_HOAT.png,MELK,02_SNITCH_MELK.png,HOAT,02_SNITCH_HOAT.png,,6,11
18,1712418594109,06/04/2024 15:49:54,1712422194109,1,06/04/2024 17:49:54,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,12,Testing01,Testing,hvzr65,1,response,09_WEDDING_HOAT.png,4354.300000000745,4349.899999999994,4354.300000000745,4354.300000000745,4349.899999999994,4354.300000000745,1,4354.300000000745,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_HOAT.png,HOAT,,,,,,DAIN,09_WEDDING_DAIN.png,HOAT,09_WEDDING_HOAT.png,DAIN,09_WEDDING_DAIN.png,,7,12
19,1712418596790,06/04/2024 15:49:56,1712422196790,1,06/04/2024 17:49:56,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,13,Testing01,Testing,hvzr65,1,response,07_RIDDLE_DAIN.png,2685.2999999992608,2683.2000000000116,2685.2999999992608,2685.2999999992608,2683.2000000000116,2685.2999999992608,1,2685.2999999992608,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_DAIN.png,DAIN,,,,,,MELK,07_RIDDLE_MELK.png,DAIN,07_RIDDLE_DAIN.png,MELK,07_RIDDLE_MELK.png,,8,13
20,1712418601428,06/04/2024 15:50:01,1712422201428,1,06/04/2024 17:50:01,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,14,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_DAIN.png,4640.399999999994,4633.199999999997,4640.399999999994,4640.399999999994,4633.199999999997,4640.399999999994,0,4640.399999999994,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_MELK.png,MELK,,,,,,MELK,17_PETRIFIED_MELK.png,DAIN,17_PETRIFIED_DAIN.png,DAIN,17_PETRIFIED_DAIN.png,,8,14
21,1712418609769,06/04/2024 15:50:09,1712422209769,1,06/04/2024 17:50:09,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,15,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_HOAT.png,8347.299999997762,8333,8347.299999997762,8347.299999997762,8333,8347.299999997762,0,8347.299999997762,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,DAIN,13_GRYFFINDOR_DAIN.png,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,13_GRYFFINDOR_HOAT.png,,8,15
22,1712418612456,06/04/2024 15:50:12,1712422212456,1,06/04/2024 17:50:12,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,16,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,2701.099999998507,2699.899999999994,2701.099999998507,2701.099999998507,2699.899999999994,2701.099999998507,1,2701.099999998507,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_HOAT.png,HOAT,,,,,,DAIN,03_NAGINI_DAIN.png,HOAT,03_NAGINI_HOAT.png,DAIN,03_NAGINI_DAIN.png,,9,16
23,1712418618746,06/04/2024 15:50:18,1712422218746,1,06/04/2024 17:50:18,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,17,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_MELK.png,6290.899999997768,6283,6290.899999997768,6290.899999997768,6283,6290.899999997768,0,6290.899999997768,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_HOAT.png,HOAT,,,,,,HOAT,06_OPENSECRET_HOAT.png,MELK,06_OPENSECRET_MELK.png,MELK,06_OPENSECRET_MELK.png,,9,17
24,1712418621804,06/04/2024 15:50:21,1712422221804,1,06/04/2024 17:50:21,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,11_WAND_MELK.png,3066.3999999977677,3049.9000000000087,3066.3999999977677,3066.3999999977677,3049.9000000000087,3066.3999999977677,1,3066.3999999977677,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_MELK.png,MELK,,,,,,HOAT,11_WAND_HOAT.png,MELK,11_WAND_MELK.png,HOAT,11_WAND_HOAT.png,,10,18
25,1712418625011,06/04/2024 15:50:25,1712422225011,1,06/04/2024 17:50:25,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,3223.499999997759,3216.5999999999913,3223.499999997759,3223.499999997759,3216.5999999999913,3223.499999997759,1,3223.499999997759,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,10,18
26,1712418625015,06/04/2024 15:50:25,1712422225015,1,06/04/2024 17:50:25,139619,19,task-qaml,,36798861,BLIND,10850211,,complete,,66116d12e316430823c42edf,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1290x741,,,0,Dain-Melk-Hoat B Testing,4,fail,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712423430342,06/04/2024 17:10:30,1712427030342,1,06/04/2024 19:10:30,139619,19,task-qaml,,36800310,BLIND,10850672,,complete,,66117fbf8c39d5758db38702,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x945,,,0,Dain-Melk-Hoat B Testing,4,Pass,,1e-1i,,,,,Dain-Melk-Hoat Testing,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
