Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
16,1712398410826,06/04/2024 10:13:30,1712402010826,1,06/04/2024 12:13:30,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,10,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_MELK.png,3880.600000000006,3866.600000000006,3880.600000000006,3880.600000000006,3866.600000000006,3880.600000000006,1,3880.600000000006,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_MELK.png,MELK,,,,,,MELK,16_PARSELTONGUE_MELK.png,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,16_PARSELTONGUE_DAIN.png,,8,10
17,1712398415510,06/04/2024 10:13:35,1712402015510,1,06/04/2024 12:13:35,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,11,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_DAIN.png,4697,4683.100000000006,4697,4697,4683.100000000006,4697,1,4697,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,DAIN,15_BATBOGEYHEX_DAIN.png,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,15_BATBOGEYHEX_HOAT.png,,9,11
18,1712398420642,06/04/2024 10:13:40,1712402020642,1,06/04/2024 12:13:40,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,12,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_HOAT.png,5146.800000000367,5133.099999999991,5146.800000000367,5146.800000000367,5133.099999999991,5146.800000000367,1,5146.800000000367,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_HOAT.png,HOAT,,,,,,HOAT,05_QUIRRELL_HOAT.png,MELK,05_QUIRRELL_MELK.png,MELK,05_QUIRRELL_MELK.png,,10,12
19,1712398426776,06/04/2024 10:13:46,1712402026776,1,06/04/2024 12:13:46,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,13,Testing01,Testing,hvzr65,1,response,03_NAGINI_DAIN.png,6148.100000000748,6133.100000000006,6148.100000000748,6148.100000000748,6133.100000000006,6148.100000000748,1,6148.100000000748,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_DAIN.png,DAIN,,,,,,MELK,03_NAGINI_MELK.png,DAIN,03_NAGINI_DAIN.png,MELK,03_NAGINI_MELK.png,,11,13
20,1712398432492,06/04/2024 10:13:52,1712402032492,1,06/04/2024 12:13:52,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,14,Testing01,Testing,hvzr65,1,response,07_RIDDLE_HOAT.png,5731.10000000037,5716.5,5731.10000000037,5731.10000000037,5716.5,5731.10000000037,0,5731.10000000037,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_MELK.png,MELK,,,,,,HOAT,07_RIDDLE_HOAT.png,MELK,07_RIDDLE_MELK.png,HOAT,07_RIDDLE_HOAT.png,,11,14
21,1712398439544,06/04/2024 10:13:59,1712402039544,1,06/04/2024 12:13:59,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,15,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_MELK.png,7065.199999999997,7049.599999999991,7065.199999999997,7065.199999999997,7049.599999999991,7065.199999999997,1,7065.199999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_MELK.png,MELK,,,,,,MELK,13_GRYFFINDOR_MELK.png,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,13_GRYFFINDOR_DAIN.png,,12,15
22,1712398444826,06/04/2024 10:14:04,1712402044826,1,06/04/2024 12:14:04,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,16,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_DAIN.png,5298.100000000006,5283.200000000012,5298.100000000006,5298.100000000006,5283.200000000012,5298.100000000006,1,5298.100000000006,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_DAIN.png,DAIN,,,,,,DAIN,06_OPENSECRET_DAIN.png,HOAT,06_OPENSECRET_HOAT.png,HOAT,06_OPENSECRET_HOAT.png,,13,16
23,1712398456543,06/04/2024 10:14:16,1712402056543,1,06/04/2024 12:14:16,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,17,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_HOAT.png,11732.600000001112,11716.199999999997,11732.600000001112,11732.600000001112,11716.199999999997,11732.600000001112,1,11732.600000001112,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_HOAT.png,HOAT,,,,,,HOAT,17_PETRIFIED_HOAT.png,MELK,17_PETRIFIED_MELK.png,MELK,17_PETRIFIED_MELK.png,,14,17
24,1712398460791,06/04/2024 10:14:20,1712402060791,1,06/04/2024 12:14:20,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,18,Testing01,Testing,hvzr65,1,response,11_WAND_HOAT.png,4264.699999999997,4249.899999999994,4264.699999999997,4264.699999999997,4249.899999999994,4264.699999999997,1,4264.699999999997,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_HOAT.png,HOAT,,,,,,DAIN,11_WAND_DAIN.png,HOAT,11_WAND_HOAT.png,DAIN,11_WAND_DAIN.png,,15,18
25,1712398462641,06/04/2024 10:14:22,1712402062641,1,06/04/2024 12:14:22,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,Score,Screen 1,4n5b6s,1,continue,,1865.600000000748,1849.800000000003,1865.600000000748,1865.600000000748,1849.800000000003,1865.600000000748,1,1865.600000000748,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,15,18
26,1712398462643,06/04/2024 10:14:22,1712402062643,1,06/04/2024 12:14:22,139619,19,task-88ng,,36791594,BLIND,10848239,,complete,,66111e68d564d541e635adb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712398944579,06/04/2024 10:22:24,1712402544579,1,06/04/2024 12:22:24,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712398954784,06/04/2024 10:22:34,1712402554784,1,06/04/2024 12:22:34,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,10859.899999999998,10843.8,10859.899999999998,10859.899999999998,10843.8,10859.899999999998,0,10859.899999999998,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712398954786,06/04/2024 10:22:34,1712402554786,1,06/04/2024 12:22:34,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,9677.6,10843.8,10859.899999999998,9677.6,10843.8,10859.899999999998,1,9677.6,1182.2999999999975,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712398963599,06/04/2024 10:22:43,1712402563599,1,06/04/2024 12:22:43,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,8831.999999952317,8817.5,8831.999999952317,8831.999999952317,8817.5,8831.999999952317,0,8831.999999952317,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712398963599,06/04/2024 10:22:43,1712402563599,1,06/04/2024 12:22:43,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,7984.200000000001,8817.5,8832.499999952317,7984.200000000001,8817.5,8832.499999952317,1,7984.200000000001,848.2999999523163,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712398972986,06/04/2024 10:22:52,1712402572986,1,06/04/2024 12:22:52,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,9401.999999952317,9400.400000000001,9401.999999952317,9401.999999952317,9400.400000000001,9401.999999952317,1,9401.999999952317,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712398988741,06/04/2024 10:23:08,1712402588741,1,06/04/2024 12:23:08,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_DAIN.png,15752.3,15750.7,15752.3,15752.3,15750.7,15752.3,0,15752.3,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_HOAT.png,HOAT,,,,,,DAIN,08_SLUGHORN_DAIN.png,HOAT,08_SLUGHORN_HOAT.png,DAIN,08_SLUGHORN_DAIN.png,,0,1
8,1712399006733,06/04/2024 10:23:26,1712402606733,1,06/04/2024 12:23:26,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,2,Testing01,Testing,hvzr65,1,response,12_TOAD_DAIN.png,17999.19999990463,17984,17999.19999990463,17999.19999990463,17984,17999.19999990463,1,17999.19999990463,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_DAIN.png,DAIN,,,,,,MELK,12_TOAD_MELK.png,DAIN,12_TOAD_DAIN.png,MELK,12_TOAD_MELK.png,,1,2
9,1712399014484,06/04/2024 10:23:34,1712402614484,1,06/04/2024 12:23:34,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,3,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_MELK.png,7766.299999809264,7750.4000000000015,7766.299999809264,7766.299999809264,7750.4000000000015,7766.299999809264,1,7766.299999809264,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_MELK.png,MELK,,,,,,MELK,04_HUFFLEPUFF_MELK.png,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,04_HUFFLEPUFF_DAIN.png,,2,3
10,1712399017618,06/04/2024 10:23:37,1712402617618,1,06/04/2024 12:23:37,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,4,Testing01,Testing,hvzr65,1,response,18_CEILING_DAIN.png,3150.199999999997,3133.5,3150.199999999997,3150.199999999997,3133.5,3150.199999999997,1,3150.199999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_DAIN.png,DAIN,,,,,,DAIN,18_CEILING_DAIN.png,HOAT,18_CEILING_HOAT.png,HOAT,18_CEILING_HOAT.png,,3,4
11,1712399022682,06/04/2024 10:23:42,1712402622682,1,06/04/2024 12:23:42,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,5,Testing01,Testing,hvzr65,1,response,14_TOPMARK_HOAT.png,5080.899999809262,5066.399999999994,5080.899999809262,5080.899999809262,5066.399999999994,5080.899999809262,1,5080.899999809262,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_HOAT.png,HOAT,,,,,,HOAT,14_TOPMARK_HOAT.png,MELK,14_TOPMARK_MELK.png,MELK,14_TOPMARK_MELK.png,,4,5
12,1712399025682,06/04/2024 10:23:45,1712402625682,1,06/04/2024 12:23:45,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,6,Testing01,Testing,hvzr65,1,response,01_LOCKET_MELK.png,3014.999999809268,3000.4000000000087,3014.999999809268,3014.999999809268,3000.4000000000087,3014.999999809268,1,3014.999999809268,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_MELK.png,MELK,,,,,,HOAT,01_LOCKET_HOAT.png,MELK,01_LOCKET_MELK.png,HOAT,01_LOCKET_HOAT.png,,5,6
13,1712399028034,06/04/2024 10:23:48,1712402628034,1,06/04/2024 12:23:48,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,7,Testing01,Testing,hvzr65,1,response,09_WEDDING_DAIN.png,2366.4999999046267,2350.199999999997,2366.4999999046267,2366.4999999046267,2350.199999999997,2366.4999999046267,1,2366.4999999046267,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_DAIN.png,DAIN,,,,,,MELK,09_WEDDING_MELK.png,DAIN,09_WEDDING_DAIN.png,MELK,09_WEDDING_MELK.png,,6,7
14,1712399030515,06/04/2024 10:23:50,1712402630515,1,06/04/2024 12:23:50,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,8,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_DAIN.png,2498.199999999997,2483.399999999994,2498.199999999997,2498.199999999997,2483.399999999994,2498.199999999997,1,2498.199999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,DAIN,15_BATBOGEYHEX_DAIN.png,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,15_BATBOGEYHEX_HOAT.png,,7,8
15,1712399034467,06/04/2024 10:23:54,1712402634467,1,06/04/2024 12:23:54,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,9,Testing01,Testing,hvzr65,1,response,02_SNITCH_HOAT.png,3966.7999999999884,3950.199999999997,3966.7999999999884,3966.7999999999884,3950.199999999997,3966.7999999999884,1,3966.7999999999884,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_HOAT.png,HOAT,,,,,,DAIN,02_SNITCH_DAIN.png,HOAT,02_SNITCH_HOAT.png,DAIN,02_SNITCH_DAIN.png,,8,9
16,1712399040800,06/04/2024 10:24:00,1712402640800,1,06/04/2024 12:24:00,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,10,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_MELK.png,6349.799999809271,6333.600000000006,6349.799999809271,6349.799999809271,6333.600000000006,6349.799999809271,1,6349.799999809271,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_MELK.png,MELK,,,,,,MELK,16_PARSELTONGUE_MELK.png,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,16_PARSELTONGUE_DAIN.png,,9,10
17,1712399042183,06/04/2024 10:24:02,1712402642183,1,06/04/2024 12:24:02,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,11,Testing01,Testing,hvzr65,1,response,10_TROLL_HOAT.png,1399.7999999523163,1383.5,1399.7999999523163,1399.7999999523163,1383.5,1399.7999999523163,0,1399.7999999523163,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_MELK.png,MELK,,,,,,HOAT,10_TROLL_HOAT.png,MELK,10_TROLL_MELK.png,HOAT,10_TROLL_HOAT.png,,9,11
18,1712399044915,06/04/2024 10:24:04,1712402644915,1,06/04/2024 12:24:04,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,12,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,2748.699999809265,2733.399999999994,2748.699999809265,2748.699999809265,2733.399999999994,2748.699999809265,0,2748.699999809265,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_HOAT.png,HOAT,,,,,,HOAT,05_QUIRRELL_HOAT.png,MELK,05_QUIRRELL_MELK.png,MELK,05_QUIRRELL_MELK.png,,9,12
19,1712399046783,06/04/2024 10:24:06,1712402646783,1,06/04/2024 12:24:06,139619,19,task-88ng,,36791787,BLIND,10848284,,complete,,6611208323f89da36b0c9085,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 122.0.0.0,1440x900,1101x727,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,13,Testing01,Testing,hvzr65,1,response,03_NAGINI_DAIN.png,1882.9999998569547,1866.7000000000116,1882.9999998569547,1882.9999998569547,1866.7000000000116,1882.9999998569547,1,1882.9999998569547,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_DAIN.png,DAIN,,,,,,MELK,03_NAGINI_MELK.png,DAIN,03_NAGINI_DAIN.png,MELK,03_NAGINI_MELK.png,,10,13
